delta_mean,delta_std,delta_entropy,theta_mean,theta_std,theta_entropy,alpha_mean,alpha_std,alpha_entropy,beta_mean,beta_std,beta_entropy,gamma_mean,gamma_std,gamma_entropy,userId
21.5993439467,19.0427842386,-18791.5664466,13.1843438759,17.9952031083,-18791.1305048,8.37153852589,15.5244857489,-18790.4281679,4.23883920399,11.7297108761,-18789.9754844,2.19401975991,8.68747793351,-18789.9469366,1
21.604694831,19.0262630745,-18779.2076148,13.1811936577,17.9906755063,-18778.76592,8.36527043601,15.5228464313,-18778.087729,4.2389889653,11.7263855555,-18777.5890608,2.19904646784,8.68393809183,-18777.5209084,1
21.6160058117,18.9882299972,-18749.7585279,13.1716259771,17.9812311873,-18749.3111412,8.35571682448,15.516078209,-18748.6628623,4.24045843051,11.718094243,-18748.0651961,2.20905872543,8.67602221752,-18747.8888888,1
21.6323175887,18.926095487,-18699.544872,13.1535222521,17.9662095686,-18699.1128489,8.35682432977,15.4953111697,-18698.4378733,4.25679188572,11.6990312519,-18697.6659983,2.22648173173,8.66246418152,-18697.3463223,1
21.6516120847,18.8381074143,-18624.8069882,13.1272332236,17.9431186687,-18624.4243019,8.37455504893,15.4559443557,-18623.6528712,4.28456680603,11.6694666718,-18622.6482417,2.25132260727,8.64259409554,-18622.131311,1
21.6718247542,18.7178906595,-18516.9311128,13.1366978231,17.8748150861,-18516.5165806,8.43403516,15.3807997335,-18515.6950658,4.3385384212,11.6215998218,-18514.3666825,2.29655481618,8.61145150311,-18513.4610952,1
21.6894832232,18.5578593628,-18364.8798186,13.1967423933,17.7435704511,-18364.280653,8.54020346008,15.2619401962,-18363.7016608,4.42032949942,11.5515318405,-18361.9755621,2.36389166877,8.56634948013,-18360.429714,1
21.6987555026,18.3624858262,-18168.3484771,13.2965043857,17.5559040491,-18167.6950089,8.6760654314,15.1071794536,-18167.8993181,4.51605850866,11.4639267598,-18165.8394566,2.4330688631,8.51229552519,-18163.7572252,1
21.6944130498,18.1451447026,-17936.993226,13.4187225507,17.3286794239,-17937.0861093,8.81908601929,14.9316210696,-17938.6117683,4.62037403586,11.3626695228,-17936.2465278,2.49765007444,8.45250183346,-17933.8732959,1
21.6731879357,17.915539618,-17678.2889458,13.5455188335,17.0784872132,-17680.6247453,8.95007107169,14.7483437669,-17683.7345168,4.71854129287,11.2546951038,-17681.139361,2.55831750501,8.38782007121,-17678.4941202,1
21.6320147928,17.6731164274,-17389.173582,13.6692397111,16.8083328867,-17395.8267601,9.06078410207,14.5603448345,-17400.4537303,4.80121750887,11.1424465701,-17397.8125245,2.61483577541,8.31740078194,-17394.7940788,1
21.5674598761,17.41571183,-17064.7826174,13.7848599453,16.5180609419,-17078.2986143,9.14681476213,14.3678424989,-17084.1161943,4.86930904102,11.0240000268,-17081.6251112,2.66924582558,8.23944131901,-17078.1178098,1
21.4766515334,17.1433226271,-16703.2705059,13.8868085267,16.2096508541,-16726.4314551,9.20665603832,14.1707204269,-16732.9944731,4.93142967407,10.8948998799,-16730.6773289,2.72152553433,8.15320489741,-16726.7070272,1
21.3571069427,16.8554236057,-16302.9179733,13.9700576263,15.8846278613,-16338.4943781,9.24529142547,13.9648439837,-16345.3857323,4.99178577618,10.7523688652,-16343.2446396,2.77097601169,8.0581764957,-16338.9019584,1
21.2094869912,16.5568135982,-15870.4689068,14.028549886,15.5508051867,-15920.630627,9.27487482781,13.7449263693,-15927.4980559,5.04316444725,10.6009809669,-15925.8067959,2.81256404523,7.95690585457,-15921.1875373,1
21.0392792218,16.2590052259,-15423.4234453,14.0562601037,15.2235667897,-15488.8937887,9.30474496786,13.5118762292,-15495.5176945,5.07934350813,10.4477362942,-15494.3647821,2.83704332692,7.85516916946,-15489.6593158,1
20.8482432458,15.964117298,-14966.1408622,14.0501025239,14.9076347877,-15046.3374721,9.32997257483,13.269684812,-15052.8750577,5.09696568049,10.294630566,-15051.9501425,2.85031783402,7.75145273196,-15047.1601266,1
20.6354103793,15.6686779775,-14495.2416243,14.0079069637,14.6016620334,-14588.5716788,9.33972216114,13.0228395438,-14595.6538805,5.1002828056,10.1385231661,-14594.739016,2.86297762898,7.64157288683,-14589.7708324,1
20.4024441731,15.3717196384,-14012.4305637,13.9285091947,14.307071358,-14116.3278841,9.32609302855,12.7766516246,-14124.8194966,5.09923691876,9.9754174375,-14124.0954834,2.87419849466,7.52616239496,-14119.0373341,1
20.153588482,15.0741587434,-13523.5006463,13.8125360039,14.0270763787,-13634.6177027,9.28558133663,12.535700488,-13645.1581961,5.10074788662,9.80322562557,-13644.8270417,2.88420253236,7.4058095256,-13639.7274406,1
19.8943516499,14.7773174089,-13035.4931331,13.6623565748,13.7648561987,-13150.0595313,9.21792717177,12.3032011015,-13162.6727396,5.09263541732,9.62894517728,-13162.8510393,2.88137868304,7.28508931041,-13157.7078512,1
19.627630891,14.4784646931,-12549.4332326,13.4800436984,13.5194789898,-12663.7223801,9.12361062896,12.0788732483,-12677.8178225,5.05823297611,9.46012304251,-12678.5139054,2.86115254513,7.16531540181,-12673.3456515,1
19.3569986305,14.1744878511,-12066.7211746,13.2690583405,13.2893259984,-12177.4044584,9.00323193615,11.8632044565,-12192.1093848,4.99698488255,9.29737027137,-12193.0600725,2.83522838415,7.04284002216,-12187.8269711,1
19.0861526204,13.8615455162,-11588.3548793,13.0341182567,13.0715409925,-11692.7665142,8.85791704856,11.6567827883,-11707.3609006,4.91977654506,9.13637149243,-11708.2243062,2.80230861019,6.91873834284,-11703.0121528,1
18.8198906042,13.5371540227,-11117.3373131,12.7825664923,12.862923349,-11213.6226772,8.69201412921,11.4597331933,-11227.8237719,4.83461918298,8.97579765878,-11228.5879224,2.7606534535,6.79517242146,-11223.4219934,1
18.5625748157,13.2002420098,-10657.1495748,12.5242340717,12.65868628,-10744.2235584,8.51417794525,11.2696897801,-10758.189962,4.74508972931,8.81666466124,-10759.0205786,2.71168279307,6.6733908483,-10753.8039812,1
18.3167533607,12.8509281059,-10210.3209031,12.2720878393,12.4503228718,-10287.6448108,8.33765282197,11.0803202009,-10301.7462779,4.65837019387,8.65718772957,-10302.5494689,2.65872484316,6.55360830125,-10297.3453872,1
18.0833255511,12.491439384,-9779.18666357,12.0440217506,12.2244016286,-9846.50931157,8.18004550623,10.8817258623,-9861.00540972,4.57715294141,8.49768745136,-9861.74876181,2.61375911085,6.43306642039,-9856.57363383,1
17.8608685527,12.1244906898,-9364.24098295,11.8553374417,11.9678083668,-9421.52976532,8.05656052787,10.6639006008,-9436.33776412,4.5079172713,8.33536605415,-9436.92240959,2.57837535868,6.31142083344,-9431.77462086,1
17.6463373518,11.7523202673,-8964.25051789,11.7023611052,11.6834370632,-9012.02425001,7.96676331171,10.4263493412,-9026.73322099,4.45470203637,8.16750153574,-9026.7589949,2.54550877356,6.19044297858,-9021.70310469,1
17.4362507677,11.3768631774,-8577.46016368,11.5666995317,11.3876873546,-8617.05058581,7.89392292739,10.1798465915,-8631.16152441,4.40480649685,7.99992426474,-8630.440615,2.51475751136,6.06999622578,-8625.39506439,1
17.2271530459,10.9995594229,-8201.90431856,11.4326769013,11.0941835316,-8235.28134184,7.8189035531,9.9370080629,-8248.41783219,4.34605157371,7.83852985876,-8247.1970013,2.48151315843,5.95168229763,-8242.14042605,1
17.0181080172,10.6261966506,-7839.92653427,11.2925537025,10.8136709423,-7869.34759734,7.72894264894,9.70938475319,-7881.26719903,4.28223444309,7.68308497351,-7879.85935123,2.44341979192,5.83746166503,-7874.88432933,1
16.8116920968,10.2697318019,-7499.7355173,11.1447930085,10.5575819102,-7527.2214065,7.61820245253,9.50810341618,-7537.6807398,4.21843216042,7.53511146183,-7536.28440992,2.39951883155,5.73030893236,-7531.48661807,1
16.6075899587,9.93750189296,-7183.53659091,10.9884189805,10.3298121725,-7210.36237709,7.48442839325,9.33662119393,-7219.03031336,4.14614952484,7.39953343629,-7217.750785,2.34536444471,5.63216087728,-7213.2300622,1
16.4011656954,9.6271841424,-6885.42091287,10.8214561875,10.1252795057,-6912.0519186,7.32782465268,9.1897134953,-6918.62464219,4.06001337923,7.2750571234,-6917.20703519,2.28997349114,5.53717512634,-6912.84832317,1
16.1883432904,9.33545149862,-6599.90786509,10.6448999041,9.93596913765,-6626.16337355,7.15442484276,9.05820481862,-6630.5515403,3.9576123247,7.159670148,-6628.64538947,2.23386508128,5.44314966768,-6624.34048137,1
15.9659759118,9.05945863752,-6322.86985141,10.4642297682,9.7505839646,-6348.08463621,6.97795804596,8.92855704342,-6350.4776689,3.84358811622,7.04929053279,-6348.04087233,2.17239348559,5.35055481665,-6343.80355509,1
15.7350692559,8.80126024885,-6055.44646344,10.2908789528,9.55861081709,-6078.6737334,6.81973736957,8.78694686069,-6079.5123941,3.73337300254,6.93818021134,-6076.84581025,2.10990654753,5.2591834696,-6072.74819686,1
15.4990610166,8.56503922873,-5801.117078,10.1313148858,9.35857208209,-5821.48965239,6.6915089216,8.62944323371,-5821.42896456,3.64761070275,6.81950040635,-5818.69143061,2.05543507839,5.16807786088,-5814.82249535,1
15.2616837891,8.35427598669,-5562.91406664,9.97968713491,9.16228980031,-5580.02013989,6.58469620111,8.46679267601,-5579.84641719,3.58573881427,6.69643111411,-5577.06242112,2.01130881672,5.0783547499,-5573.44965349,1
15.0269588222,8.17151991934,-5343.39815149,9.82774800376,8.98430070362,-5357.37638005,6.48620789532,8.31217075856,-5357.70209716,3.52953399265,6.57984757051,-5354.96663216,1.96601764755,4.99537247125,-5351.7518396,1
14.7977525279,8.01715942772,-5143.39217784,9.67137445761,8.83252047119,-5154.7684809,6.39374673593,8.16833268901,-5155.70044293,3.46689320716,6.47585089789,-5153.08734562,1.91704430576,4.92013077675,-5150.31416999,1
14.5732290849,7.88825236657,-4960.24368054,9.50840470941,8.7071009579,-4969.71174422,6.30773088356,8.03220909245,-4970.93405192,3.39759760166,6.38254963606,-4968.45577383,1.87511462871,4.84757509977,-4965.85211056,1
14.3446337293,7.77770138217,-4785.43412855,9.33323543898,8.60152422636,-4793.71472607,6.21312184618,7.90641681132,-4794.90228056,3.32046228846,6.29540928823,-4792.62175676,1.83352420663,4.77645416755,-4790.06515104,1
14.1015101604,7.67937648914,-4610.54170748,9.1398370899,8.50870094446,-4618.39805403,6.0968907891,7.79186770266,-4619.36424434,3.24421581868,6.2050765636,-4617.21095742,1.79178485285,4.70356606917,-4614.71791551,1
13.8445478164,7.59296893276,-4436.11085295,8.93288163996,8.42465023663,-4444.29000383,5.95912896136,7.68932424873,-4444.97922184,3.1882255842,6.1027298944,-4442.59663053,1.76511828344,4.6241971275,-4440.03994778,1
13.5756047602,7.51840591956,-4263.40431299,8.72589301076,8.3373449648,-4272.35056828,5.80956156055,7.59289468791,-4272.78089775,3.13077278048,6.00030723892,-4270.22594945,1.73375598951,4.54588159392,-4267.71800183,1
13.2973323917,7.45557421312,-4094.01612061,8.55577276992,8.21155210832,-4103.55786256,5.67658257632,7.48319449959,-4103.7372308,3.07133659405,5.89835867739,-4101.18650351,1.69875586158,4.46844309827,-4098.79844207,1
13.0160239683,7.40479611343,-3931.42134177,8.43603855523,8.03994195905,-3941.16265174,5.57687638707,7.35259385365,-3941.04201403,3.01406347232,5.79702099764,-3938.60159505,1.66767599756,4.39080784221,-3936.25420182,1
12.7380104445,7.36579928632,-3778.57696393,8.32918433407,7.86685243674,-3788.5394834,5.48846515046,7.22184210213,-3788.09708017,2.95305956306,5.7021534567,-3785.83177293,1.62886519426,4.31888674809,-3783.68222662,1
12.471724896,7.33800447943,-3639.03708272,8.22083297861,7.71426521967,-3649.4109237,5.39742257805,7.10628208209,-3648.72312949,2.8868082677,5.61814876534,-3646.70301977,1.58188510347,4.25530945415,-3644.90129761,1
12.2274727758,7.32028810826,-3516.67848728,8.11095280967,7.59040861145,-3527.5296728,5.30272741921,7.0121067355,-3526.69906708,2.81836449071,5.54700362839,-3524.87677334,1.53443117239,4.19996937775,-3523.40051309,1
12.0000003649,7.30999450157,-3407.32786037,7.99662221073,7.49103316188,-3418.55108504,5.20554508408,6.93319694706,-3417.63850729,2.76109940445,5.47853489042,-3415.86086498,1.49879958237,4.14623752194,-3414.54281822,1
11.7879299909,7.30501357486,-3309.06000698,7.87763690861,7.41313629876,-3320.40800152,5.10867196462,6.865313301,-3319.46527654,2.68980005657,5.42420098484,-3317.96978167,1.45864253961,4.09911811751,-3316.73728169,1
11.6007584225,7.30348630998,-3224.96540347,7.76085458708,7.35684198467,-3236.10301002,5.0136306274,6.81254407506,-3235.21562094,2.61498439455,5.38200549811,-3234.08164446,1.40899757777,4.06225808053,-3233.12216964,1
11.4469367005,7.30340346658,-3157.41029515,7.65454507397,7.32015975535,-3168.02551623,4.9253377963,6.77588359582,-3167.24736027,2.5558214557,5.3456148457,-3166.30621688,1.3622063845,4.03344551256,-3165.71585856,1
11.3291319366,7.30314392604,-3106.32034135,7.56479815395,7.29873509599,-3116.22473913,4.85624816231,6.74762474371,-3115.51449847,2.51004029526,5.31716364307,-3114.71984839,1.32773061541,4.01040316271,-3114.34864127,1
11.248380925,7.30196779707,-3071.33430099,7.49747499054,7.28799317989,-3080.52636269,4.81200013416,6.72476134004,-3079.82558395,2.47301283169,5.29949385091,-3079.19929812,1.29958804788,3.99552485779,-3078.97193173,1
11.2021875011,7.30019214547,-3051.09757114,7.45578874334,7.28360301979,-3059.75516207,4.78549013836,6.71159647449,-3059.05225522,2.45207195638,5.2886662453,-3058.5231208,1.28073012843,3.98745724504,-3058.40107114,1
11.1836019576,7.29881696456,-3042.77093486,7.43791876481,7.28226015555,-3051.16662617,4.77424889938,6.70624723067,-3050.46007391,2.4443001892,5.28373019128,-3049.96146862,1.27246905208,3.98422843629,-3049.88328627,1
11.1862813936,7.29914140742,-3044.01085732,7.44060781614,7.28244693802,-3052.44989228,4.77593471429,6.70704754679,-3051.74425729,2.44531981684,5.28453322592,-3051.24305468,1.27358776722,3.98474709586,-3051.15968787,1
11.2058503979,7.30265540552,-3053.44485959,7.46061099751,7.28424842329,-3062.22824033,4.78890199045,6.71301977921,-3061.52932589,2.45195939583,5.29115027487,-3061.01833504,1.27988776556,3.98937935323,-3060.91115024,1
11.2400292112,7.3111755811,-3070.73678779,7.4952286146,7.28911948738,-3080.13868654,4.81297313017,6.72350740196,-3079.44678635,2.46634693361,5.30216249684,-3078.89346806,1.29272754505,3.99740232549,-3078.72117564,1
11.2877921079,7.32693236849,-3096.25331613,7.54174363507,7.29972701851,-3106.48632505,4.847606638,6.73894259683,-3105.79927454,2.49446047495,5.31487654794,-3105.12117806,1.31310357995,4.00855146754,-3104.85154817,1
11.3463200229,7.35158780911,-3129.44254893,7.59478697948,7.3190282278,-3140.56680089,4.88944617917,6.76005053868,-3139.88108781,2.52983341716,5.3311185802,-3139.03786758,1.3363231841,4.02348764043,-3138.692034,1
11.4113360392,7.38567457194,-3168.76196542,7.64760385426,7.34921074589,-3180.62433729,4.9420959127,6.78083551728,-3179.89281445,2.56261775898,5.35317254391,-3178.94094546,1.35763089024,4.04220644216,-3178.51540824,1
11.4854150983,7.43301100782,-3216.73533969,7.69912733048,7.39534313442,-3229.02709491,5.00513021278,6.80410836609,-3228.1886979,2.60060731241,5.37885883772,-3227.17871857,1.38504761115,4.06313799497,-3226.59397067,1
11.5727353604,7.4995206466,-3277.42157166,7.74820224214,7.46504955683,-3289.62478315,5.06732185785,6.84238339859,-3288.67546845,2.62977177572,5.41796657476,-3287.68502785,1.41353585237,4.09007981621,-3286.8028094,1
11.6717646024,7.58739649517,-3351.28773345,7.78970437903,7.56234852523,-3362.67176465,5.11968756672,6.90135331939,-3361.65796481,2.67380211393,5.45901277692,-3360.44185331,1.44905724297,4.12087163899,-3359.24182159,1
11.7778849091,7.69496552855,-3436.16086921,7.81854743408,7.68657054887,-3445.95769143,5.1547641845,6.9824049308,-3444.94076292,2.7276675647,5.50200211768,-3443.24650749,1.48409847575,4.15622858197,-3441.86131733,1
11.8907435896,7.82327838269,-3532.72490655,7.83273035061,7.83967284049,-3540.27799929,5.16975960216,7.08752113554,-3539.29547054,2.7705952584,5.55682523667,-3537.2055336,1.51286389596,4.19822370665,-3535.64591693,1
12.00988987,7.97211854031,-3641.25547674,7.83152485138,8.02187365176,-3646.20592164,5.16497423331,7.21621021284,-3645.25606498,2.79301595353,5.62760368424,-3642.9478905,1.5376985269,4.24582419393,-3641.03291982,1
12.1358782448,8.14079494585,-3762.39348891,7.81616263076,8.23243673355,-3764.81662081,5.14555469507,7.36549290683,-3763.8602875,2.79301371695,5.71551260455,-3761.47692279,1.54890764632,4.30260138742,-3759.25608368,1
12.2654864458,8.3217019835,-3892.40920266,7.7913347582,8.46088820532,-3892.91287728,5.12170089649,7.52485160623,-3891.89915052,2.77935579264,5.81427780625,-3889.53508892,1.54989811671,4.36594186662,-3887.09559218,1
12.3940907288,8.50435930551,-4025.43640217,7.76650358803,8.69010262517,-4024.93335492,5.10359361041,7.68231713961,-4023.86578575,2.76254873045,5.91598757705,-4021.60208879,1.53839756166,4.43430595932,-4019.23796126,1
12.515826552,8.67776605846,-4154.24657745,7.75773607413,8.89616518562,-4153.51614963,5.09995010554,7.82554676971,-4152.48357591,2.75554414738,6.01040595572,-4150.27345718,1.52358800601,4.501630987,-4148.2156645,1
12.6265091027,8.83578844696,-4273.85551263,7.79175514628,9.05030032958,-4273.16317234,5.12378929167,7.94140996238,-4272.27479729,2.76019349495,6.09331193724,-4270.14052318,1.52034138766,4.5610724739,-4268.23591254,1
12.7277474867,8.98155926836,-4385.80367159,7.88586138835,9.1415379266,-4385.07804424,5.18408273929,8.02601600031,-4384.38731259,2.77555439338,6.16607266007,-4382.42418849,1.52606391991,4.61403356111,-4380.57897146,1
12.8203068778,9.11680128646,-4490.77177001,8.00818959989,9.19808286151,-4490.18813777,5.26191892658,8.09183067689,-4489.65155303,2.80243769172,6.22867546316,-4487.75684646,1.5334032422,4.66286063987,-4486.0879585,1
12.9021482271,9.23962191034,-4586.48763737,8.12884115079,9.24140119541,-4586.43404624,5.33902682012,8.14739408502,-4585.93083509,2.83229151995,6.28298033738,-4584.05095317,1.53954070311,4.7071995028,-4582.62808404,1
12.97305939,9.35117287805,-4672.90787927,8.23682260039,9.28040433503,-4673.72996394,5.40524252379,8.1986644154,-4673.14424656,2.84506821581,6.33757187478,-4671.52606795,1.53929596982,4.74861280946,-4670.28156411,1
13.0315659497,9.45049695515,-4748.41974019,8.32545927297,9.31811377843,-4750.26258881,5.4524719016,8.24885672668,-4749.53703494,2.83599648192,6.39324028397,-4748.36343364,1.52806700817,4.78760685533,-4747.28125463,1
13.0754546395,9.53470523813,-4810.11222194,8.38965188003,9.35451494678,-4812.85519102,5.47636229187,8.29769983235,-4812.00321336,2.83361705944,6.43535002208,-4811.03822442,1.51493748907,4.81974344938,-4810.24480873,1
13.1058508222,9.60501111322,-4858.7348189,8.43086243138,9.38973683874,-4862.1039385,5.47919508855,8.34482792934,-4861.18746577,2.82541689359,6.4702675712,-4860.32404777,1.49519114698,4.84718814772,-4859.853925,1
